Sl_No,Slide_No,District,Location,Latitude,Longitude,Material_Involved,Movement,History,Elevation_m,Slope_deg,Rainfall_2023_mm,Rainfall_Dates_2023
7648,HP/CHA/43P15/2020/19,Chamba,Barian SH-28,32.42,75.96,Debris          Slide,,,786.4441528320312,35.79413139206696,,
7649,HP/CHA/43P15/2020/20,Chamba,Kalidhar Lahru-Chowari road,32.42,75.99,Debris          Slide,,,1130.0478515625,23.836428423959013,,
7650,HP/CHA/43P15/2020/27,Chamba,Barian,32.42,75.97,Debris,Slide,2018,833.071533203125,29.9109330935003,,
7651,HP/CHA/43P15/2020/28,Chamba,Barian SH-28,32.42,75.97,Debris,Slide,2018,833.071533203125,29.9109330935003,,
7652,HP/CHA/43P15/2020/30,Chamba,Kalidhar Kalidhar,32.42,75.99,Rock,Slide,2017,1130.0478515625,23.836428423959013,,
7653,HP/CHA/43P15/2020/33,Chamba,#N/A #N/A,32.42,75.97,Rock            Slide,,,833.071533203125,29.9109330935003,,
7654,HP/CHA/43P15/2020/37,Chamba,Taragarh Taragarh,32.42,75.96,Debris,Slide,2017,786.4441528320312,35.79413139206696,,
7655,HP/CHA/43P15/2020/38,Chamba,Taragarh,32.42,75.96,Debris,Slide,2017,786.4441528320312,35.79413139206696,,
7656,HP/CHA/43P15/2020/44,Chamba,Taragarh,32.42,75.96,Debris,Slide,2005,786.4441528320312,35.79413139206696,,
7657,HP/CHA/43P15/2020/49,Chamba,Kalidhar,32.42,75.99,Debris,Slide,2015,1130.0478515625,23.836428423959013,,
7658,HP/CHA/43P15/2020/61,Chamba,Jatroon,32.42,75.99,Debris          Slide,,,1130.0478515625,23.836428423959013,,
7659,HP/CHA/43P15/2020/63,Chamba,Taragarh,32.42,75.95,Debris          Slide,,,985.3468627929688,58.10299783299936,,
7660,HP/CHA/43P15/2020/66,Chamba,Berrian,32.42,75.96,Debris,Slide,2000,786.4441528320312,35.79413139206696,,
7661,HP/CHA/43P15/2020/67,Chamba,Berrian,32.42,75.96,Debris          Slide,,,786.4441528320312,35.79413139206696,,
7662,HP/CHA/43P15/2020/68,Chamba,Berrian,32.42,75.96,Debris,Slide,2005,786.4441528320312,35.79413139206696,,
7663,HP/CHA/43P15/2020/69,Chamba,Berrian,32.42,75.96,Debris,Slide,2012,786.4441528320312,35.79413139206696,,
7664,HP/CHA/52D03/2020/70,Chamba,Chudhana,32.42,76.01,Debris          Slide,,,1143.3114013671875,42.393610922512025,,
7666,HP/CHA/52D07/2020/50,Chamba,Batot link road,32.42,76.36,Rock            Slide,,,2596.875,34.67221753052232,,
7667,HP/CHA/52D07/2020/137,Chamba,Left bank of ravi river,32.42,76.49,Debris          Slide,,,1547.0618896484375,41.30287933206317,,
7668,HP/CHA/52D11/2020/65,Chamba,Manimahesh Trekking Route,32.42,76.61,Rock            Slide,,,3015.795166015625,25.90076219233028,,
7669,HP/LSP/52H15/2018/2,Lahaul & Spiti,Near Pangmo,32.42434,77.93989,Debris          Slide,,,3936.56298828125,34.03450809076658,,
7670,HP/LSP/52H15/2018/1,Lahaul & Spiti,Near Hansa Village,32.42743,77.93735,Debris          Slide,,,3960.424072265625,29.68268375672901,,
7671,HP/LAH/52H03/2015/3,Lahaul & Spiti,Koksar-Keylong NH21,32.4293,77.2144,Rock            Subsidence,,,3189.4609375,63.699981361970536,,
7672,HP/LAH/52H03/2015/4,Lahaul & Spiti,Koksar-Keylong NH21,32.4293,77.2144,Rock            Topple,,,3189.4609375,63.699981361970536,,
7673,HP/CHA/43P15/2020/1,Chamba,Barrian nala,32.43,75.96,Debris          Slide,,,908.7670288085938,28.460256800862343,,
7674,HP/CHA/43P15/2020/3,Chamba,Berian Berian,32.43,75.97,Rock            Slide,,,924.9700317382812,37.093524485323705,,
7675,HP/CHA/43P15/2020/6,Chamba,Barrian nala SH-28,32.43,75.96,Debris,Slide,2000,908.7670288085938,28.460256800862343,,
7676,HP/CHA/43P15/2020/7,Chamba,Taragarh Lahru-Taragarh road,32.43,75.96,Debris          Slide,,,908.7670288085938,28.460256800862343,,
7677,HP/CHA/43P15/2020/13,Chamba,Barian SH-28,32.43,75.96,Debris,Slide,2012,908.7670288085938,28.460256800862343,,
7678,HP/CHA/43P15/2020/14,Chamba,Barian SH-28,32.43,75.96,Debris          Slide,,,908.7670288085938,28.460256800862343,,
7679,HP/CHA/43P15/2020/21,Chamba,Hathola,32.43,75.97,Debris,Slide,2010,924.9700317382812,37.093524485323705,,
7680,HP/CHA/43P15/2020/22,Chamba,Barian SH-28,32.43,75.96,Debris          Slide,,,908.7670288085938,28.460256800862343,,
7681,HP/CHA/43P15/2020/25,Chamba,Barian SH-28,32.43,75.96,Debris,Slide,2018,908.7670288085938,28.460256800862343,,
7682,HP/CHA/43P15/2020/32,Chamba,Barrian Barrian Nala,32.43,75.96,Debris          Slide,,,908.7670288085938,28.460256800862343,,
7683,HP/CHA/43P15/2020/35,Chamba,Berian,32.43,75.96,Debris,Slide,2005,908.7670288085938,28.460256800862343,,
7684,HP/CHA/43P15/2020/39,Chamba,Taragarh,32.43,75.95,Rock,Slide,2015,1121.9600830078125,22.436239674627444,,
7685,HP/CHA/43P15/2020/40,Chamba,Taragarh,32.43,75.95,Rock,Slide,2017,1121.9600830078125,22.436239674627444,,
7686,HP/CHA/43P15/2020/41,Chamba,Taragarh,32.43,75.95,Debris,Slide,2018,1121.9600830078125,22.436239674627444,,
7687,HP/CHA/43P15/2020/62,Chamba,Berrian,32.43,75.96,Debris          Slide,,,908.7670288085938,28.460256800862343,,
7688,HP/CHA/43P15/2020/64,Chamba,Berrian,32.43,75.96,Debris          Slide,,,908.7670288085938,28.460256800862343,,
7689,HP/CHA/43P15/2020/65,Chamba,Berrian,32.43,75.96,Debris,Slide,2010,908.7670288085938,28.460256800862343,,
7690,HP/CHA/52D03/2020/41,Chamba,Utwalu P.F,32.43,76.03,Debris          Slide,,,1085.0177001953125,35.05736669069957,,
7691,HP/CHA/52D03/2020/42,Chamba,north of Kulera,32.43,76.03,Debris          Slide,,,1085.0177001953125,35.05736669069957,,
7692,HP/CHA/52D07/2020/2,Chamba,Luna Kur link road,32.43,76.38,Rock            Fall,,,2196.7607421875,59.39324173045194,,
7693,HP/CHA/52D07/2020/13,Chamba,Luna Kur link road,32.43,76.38,Debris          Fall,,,2196.7607421875,59.39324173045194,,
7694,HP/CHA/52D07/2020/21,Chamba,Left bank of ravi river,32.43,76.49,Rock            Slide,,,1595.6934814453125,58.45435032558181,,
7695,HP/CHA/52D07/2020/24,Chamba,Luna Kur link road,32.43,76.38,Rock            Fall,,,2196.7607421875,59.39324173045194,,
7696,HP/CHA/52D11/2020/8,Chamba,Bharmour-Grima Rd,32.43,76.53,Debris          Slide,,,2609.468017578125,24.393620144169915,,
7697,HP/CHA/52D11/2020/9,Chamba,Bharmour-Grima Rd,32.43,76.53,Debris          Slide,,,2609.468017578125,24.393620144169915,,
7698,HP/CHA/52D11/2020/10,Chamba,Bharmour-Grima Rd,32.43,76.53,Debris          Slide,,,2609.468017578125,24.393620144169915,,
7699,HP/CHA/52D11/2020/11,Chamba,Bharmour-Grima Rd,32.43,76.53,Debris          Slide,,,2609.468017578125,24.393620144169915,,
7700,HP/CHA/52D11/2020/12,Chamba,Bharmour-Grima Rd,32.43,76.53,Debris          Slide,,,2609.468017578125,24.393620144169915,,
7701,HP/CHA/52D11/2020/14,Chamba,Bharmour-Grima Rd,32.43,76.52,Debris          Slide,,,3012.592529296875,29.31990422624201,,
7702,HP/CHA/52D11/2020/15,Chamba,Bharmour-Grima Rd,32.43,76.52,Debris          Slide,,,3012.592529296875,29.31990422624201,,
7703,HP/CHA/52D11/2020/19,Chamba,Bharmour-Grima Rd,32.43,76.52,Rock            Slide,,,3012.592529296875,29.31990422624201,,
7704,HP/CHA/52D11/2020/24,Chamba,Bharmour-Grima Rd,32.43,76.53,Debris          Slide,,,2609.468017578125,24.393620144169915,,
7705,HP/CHA/52D11/2020/35,Chamba,Bharmour-Grima Rd,32.43,76.53,Debris          Slide,,,2609.468017578125,24.393620144169915,,
7706,HP/CHA/52D11/2020/46,Chamba,Bharmour-Grima Rd,32.43,76.53,Debris          Slide,,,2609.468017578125,24.393620144169915,,
7707,HP/CHA/52D11/2020/66,Chamba,Manimahesh Trekking Route,32.43,76.61,Debris          Slide,,,3009.181884765625,42.34163774217431,,
7708,HP/CHA/52D11/2020/68,Chamba,Manimahesh Trekking Route,32.43,76.6,Debris          Slide,,,2968.52734375,39.513626398187135,,
7709,HP/LAH/52H03/2015/25,Lahaul & Spiti,Koksar-Keylong NH21,32.4322,77.205,Rock            Topple,,,3130.832763671875,51.17253764971907,,
7710,HP/LAH/52H03/2015/5,Lahaul & Spiti,#N/A #N/A,32.4362,77.1857,Rock            Slide,,,3107.66162109375,12.822062452566836,,
7711,HP/CHA/43P15/2020/11,Chamba,Bindgi SH-28,32.44,75.94,Debris          Slide,,,1036.67919921875,39.40037253400783,,
7712,HP/CHA/43P15/2020/12,Chamba,SH-28,32.44,75.95,Debris          Slide,,,1034.7408447265625,16.523315894280806,,
7713,HP/CHA/52D03/2020/1,Chamba,Kutehr,32.44,76.03,Debris          Slide,,,1236.46435546875,39.77070764527854,,
7714,HP/CHA/52D03/2020/3,Chamba,south of Gherna,32.44,76.03,Debris          Slide,,,1236.46435546875,39.77070764527854,,
7715,HP/CHA/52D03/2020/43,Chamba,south of Gherna,32.44,76.03,Debris          Slide,,,1236.46435546875,39.77070764527854,,
7716,HP/CHA/52D03/2020/101,Chamba,Kutehr,32.44,76.03,Debris          Slide,,,1236.46435546875,39.77070764527854,,
7717,HP/CHA/52D07/2020/22,Chamba,Pilli village,32.44,76.48,Debris          Slide,,,1595.72412109375,51.62388102274131,,
7718,HP/CHA/52D07/2020/34,Chamba,Luna kur link road,32.44,76.38,Rock            Slide,,,2210.04736328125,16.82062271136612,,
7719,HP/CHA/52D07/2020/36,Chamba,Gehra,32.44,76.34,Rock            Slide,,,1732.7049560546875,39.42574440637616,,
7720,HP/CHA/52D07/2020/41,Chamba,Luna Kur link road,32.44,76.38,Debris          Slide,,,2210.04736328125,16.82062271136612,,
7721,HP/CHA/52D07/2020/44,Chamba,,32.44,76.4,Rock            Slide,,,2140.34765625,48.55071430849434,,
7722,HP/CHA/52D07/2020/96,Chamba,Jawa link road,32.44,76.33,Debris          Slide,,,1541.412109375,11.7042260209277,,
7723,HP/CHA/52D07/2020/97,Chamba,Luna Kur link road,32.44,76.39,Rock            Slide,,,1497.217529296875,22.5882584111387,,
7724,HP/CHA/52D07/2020/103,Chamba,Luna Kur link road,32.44,76.39,Debris          Slide,,,1497.217529296875,22.5882584111387,,
7725,HP/CHA/52D07/2020/113,Chamba,Left bank of prank nala,32.44,76.33,Debris          Slide,,,1541.412109375,11.7042260209277,,
7726,HP/CHA/52D07/2020/116,Chamba,Luna Kur link road,32.44,76.38,Debris          Slide,,,2210.04736328125,16.82062271136612,,
7727,HP/CHA/52D07/2020/119,Chamba,,32.44,76.4,Debris          Slide,,,2140.34765625,48.55071430849434,,
7728,HP/CHA/52D07/2020/120,Chamba,Tur village,32.44,76.29,Rock            Slide,,,2147.76123046875,28.833882276296784,,
7729,HP/CHA/52D07/2020/122,Chamba,Barainka link road,32.44,76.35,Rock            Slide,,,1848.724365234375,28.530528714294125,,
7730,HP/CHA/52D07/2020/123,Chamba,Barainka link road,32.44,76.36,Debris          Subsidence,,,1872.1485595703125,17.294705773190948,,
7731,HP/CHA/52D07/2020/124,Chamba,Jawa link road,32.44,76.33,Rock            Slide,,,1541.412109375,11.7042260209277,,
7732,HP/CHA/52D07/2020/125,Chamba,Jawa link road,32.44,76.33,Debris          Slide,,,1541.412109375,11.7042260209277,,
7733,HP/CHA/52D07/2020/127,Chamba,Barainka link road,32.44,76.34,Rock            Slide,,,1732.7049560546875,39.42574440637616,,
7734,HP/CHA/52D11/2020/5,Chamba,NH-154A/Bharmour-Hadsar Rd,32.44,76.57,Debris          Slide,,,2434.341796875,42.90142269769184,,
7735,HP/CHA/52D11/2020/6,Chamba,NH-154A/Bharmour-Hadsar Rd,32.44,76.57,Debris          Slide,,,2434.341796875,42.90142269769184,,
7736,HP/CHA/52D11/2020/7,Chamba,NH-154A/Bharmour-Hadsar Rd,32.44,76.57,Debris          Slide,,,2434.341796875,42.90142269769184,,
7737,HP/CHA/52D11/2020/16,Chamba,Bharmour-Grima Rd,32.44,76.52,Rock            Slide,,,2666.280517578125,20.7244584506129,,
7738,HP/CHA/52D11/2020/17,Chamba,Bharmour-Grima Rd,32.44,76.52,Debris          Slide,,,2666.280517578125,20.7244584506129,,
7739,HP/CHA/52D11/2020/18,Chamba,Bharmour-Grima Rd,32.44,76.52,Debris          Slide,,,2666.280517578125,20.7244584506129,,
7740,HP/CHA/52D11/2020/20,Chamba,Bharmour-Grima Rd,32.44,76.52,Rock            Slide,,,2666.280517578125,20.7244584506129,,
7741,HP/CHA/52D11/2020/21,Chamba,Bharmour-Grima Rd,32.44,76.52,Debris          Slide,,,2666.280517578125,20.7244584506129,,
7742,HP/CHA/52D11/2020/26,Chamba,NH-154A Bharmour to,32.44,76.53,Debris          Slide,,,2230.939208984375,17.269305847510154,,
7743,HP/CHA/52D11/2020/28,Chamba,Manimahesh Trekking Route,32.44,76.61,Debris          Slide,,,2341.043701171875,28.563263010312237,,
7744,HP/CHA/52D11/2020/38,Chamba,NH-154A/Bharmour-Hadsar Rd,32.44,76.56,Debris          Slide,,,2324.325927734375,33.48465430507275,,
7745,HP/CHA/52D11/2020/39,Chamba,NH-154A/Bharmour-Hadsar Rd,32.44,76.56,Debris          Slide,,,2324.325927734375,33.48465430507275,,
7746,HP/CHA/52D11/2020/40,Chamba,NH-154A/Bharmour-Hadsar Rd,32.44,76.55,Debris          Slide,,,2152.656982421875,54.04945685267205,,
7747,HP/CHA/52D11/2020/41,Chamba,NH-154A/Bharmour-Hadsar Rd,32.44,76.55,Debris          Slide,,,2152.656982421875,54.04945685267205,,
7748,HP/CHA/52D11/2020/42,Chamba,NH-154A/Bharmour-Hadsar Rd,32.44,76.55,Debris          Slide,,,2152.656982421875,54.04945685267205,,
7749,HP/CHA/52D11/2020/43,Chamba,NH-154A/Bharmour-Hadsar Rd,32.44,76.55,Debris          Slide,,,2152.656982421875,54.04945685267205,,
7750,HP/CHA/52D11/2020/44,Chamba,NH-154A/Bharmour-Hadsar Rd,32.44,76.54,Debris          Flow,,,2168.92041015625,26.899269993691544,,
7751,HP/CHA/52D11/2020/57,Chamba,Manimahesh Trekking Route,32.44,76.61,Debris          Slide,,,2341.043701171875,28.563263010312237,,
7752,HP/CHA/52D11/2020/63,Chamba,Manimahesh Trekking Route,32.44,76.61,Debris          Slide,,,2341.043701171875,28.563263010312237,,
7753,HP/CHA/52D11/2020/64,Chamba,Manimahesh Trekking Route,32.44,76.61,Rock            Slide,,,2341.043701171875,28.563263010312237,,
7754,HP/CHA/52D11/2020/71,Chamba,Grima slide,32.44,76.51,Debris          Slide,,,2464.145751953125,33.878340934212645,,
7755,HP/CHA/52D11/2020/81,Chamba,NH-154A Bharmour to,32.44,76.53,Debris          Slide,,,2230.939208984375,17.269305847510154,,
7756,HP/CHA/52D11/2020/82,Chamba,NH-154A Bharmour to,32.44,76.53,Debris          Slide,,,2230.939208984375,17.269305847510154,,
7757,HP/LAH/52H03/2015/6,Lahaul & Spiti,Koksar-Keylong NH21,32.4432,77.164,Debris          Slide,,,3086.038818359375,24.963980343094367,,
7758,HP/LAH/52H03/2015/7,Lahaul & Spiti,Koksar-Keylong NH21,32.4432,77.164,Rock            Slide,,,3086.038818359375,24.963980343094367,,
7759,HP/CHA/43P15/2020/34,Chamba,Kakira Kakira,32.45,75.94,Debris          Slide,,,1204.64599609375,21.70253740029006,,
7760,HP/CHA/43P15/2020/53,Chamba,Kakira,32.45,75.93,Debris,Slide,2018,1011.9608154296876,31.260393794390673,,
7761,HP/CHA/52D03/2020/36,Chamba,Laknad,32.45,76.03,Rock            Slide,,,1445.453857421875,25.461175838138494,,
7762,HP/CHA/52D03/2020/90,Chamba,Launa village,32.45,76.18,Debris          Slide,,,1934.8402099609375,35.06399649410449,,
7763,HP/CHA/52D07/2020/46,Chamba,Luna Chhatrari link road,32.45,76.39,Rock            Slide,,,1353.62060546875,41.001968916285925,,
7764,HP/CHA/52D07/2020/47,Chamba,Right bank of Ravi river,32.45,76.39,Rock            Slide,,,1353.62060546875,41.001968916285925,,
7765,HP/CHA/52D07/2020/48,Chamba,Luna,32.45,76.39,Debris          Slide,,,1353.62060546875,41.001968916285925,,
7766,HP/CHA/52D07/2020/49,Chamba,Chamba Bharmour road,32.45,76.4,Debris          Slide,,,1675.783447265625,37.96450557509693,,
7767,HP/CHA/52D07/2020/77,Chamba,Barainka link road,32.45,76.34,Rock            Slide,,,1476.6048583984375,11.50515852800904,,
7768,HP/CHA/52D07/2020/81,Chamba,Varai link road,32.45,76.31,Rock            Slide,,,1892.4521484375,34.01150208208679,,
7769,HP/CHA/52D07/2020/87,Chamba,Left bank of ravi river,32.45,76.47,Rock            Slide,,,1490.07666015625,19.30778215842253,,
7770,HP/CHA/52D07/2020/95,Chamba,Near Gaihra,32.45,76.34,Debris          Slide,,,1476.6048583984375,11.50515852800904,,
7771,HP/CHA/52D07/2020/98,Chamba,Kharamukh - Bharmour road,32.45,76.5,Rock            Fall,,,1995.4102783203125,38.18078459924811,,
7772,HP/CHA/52D07/2020/108,Chamba,Barainka link road,32.45,76.35,Rock            Slide,,,1339.813232421875,36.84952572649216,,
7773,HP/CHA/52D07/2020/109,Chamba,Barainka link road,32.45,76.35,Rock            Slide,,,1339.813232421875,36.84952572649216,,
7774,HP/CHA/52D07/2020/115,Chamba,Luna,32.45,76.39,Rock            Slide,,,1353.62060546875,41.001968916285925,,
7775,HP/CHA/52D07/2020/117,Chamba,Barainka link road,32.45,76.34,Rock            Slide,,,1476.6048583984375,11.50515852800904,,
7776,HP/CHA/52D07/2020/129,Chamba,Left bank of ravi river,32.45,76.47,Rock            Slide,,,1490.07666015625,19.30778215842253,,
7777,HP/CHA/52D07/2020/131,Chamba,Chamba Bharmour road,32.45,76.35,Debris          Slide,,,1339.813232421875,36.84952572649216,,
7778,HP/CHA/52D07/2020/132,Chamba,Chamba Bharmour road,32.45,76.35,Rock            Slide,,,1339.813232421875,36.84952572649216,,
7779,HP/CHA/52D07/2020/133,Chamba,Chamba Bharmour road,32.45,76.36,Rock            Slide,,,1371.797607421875,44.538844642510846,,
7780,HP/CHA/52D07/2020/134,Chamba,Chamba Bharmour road,32.45,76.36,Rock            Slide,,,1371.797607421875,44.538844642510846,,
7781,HP/CHA/52D07/2020/135,Chamba,Chamba Bharmour road,32.45,76.37,Debris          Slide,,,1601.7623291015625,45.58327217168118,,
7782,HP/CHA/52D07/2020/136,Chamba,Chamba Bharmour road,32.45,76.37,Rock            Slide,,,1601.7623291015625,45.58327217168118,,
7783,HP/CHA/52D11/2020/1,Chamba,NH-154A/Hadsar-Kugti Rd,32.45,76.61,Debris          Slide,,,2489.862060546875,40.360217882339605,,
7784,HP/CHA/52D11/2020/2,Chamba,NH-154A/Bharmour-Hadsar Rd,32.45,76.59,Rock            Slide,,,2208.878173828125,42.25938614983837,,
7785,HP/CHA/52D11/2020/3,Chamba,NH-154A/Bharmour-Hadsar Rd,32.45,76.57,Debris          Slide,,,1909.1162109375,39.46892615113217,,
7786,HP/CHA/52D11/2020/4,Chamba,NH-154A/Bharmour-Hadsar Rd,32.45,76.58,Rock            Slide,,,2000.806396484375,22.56019021408045,,
7787,HP/CHA/52D11/2020/13,Chamba,NH-154A/Bharmour-Hadsar Rd,32.45,76.59,Rock            Slide,,,2208.878173828125,42.25938614983837,,
7788,HP/CHA/52D11/2020/22,Chamba,Bharmour-Grima Rd,32.45,76.52,Rock            Slide,,,2097.688232421875,50.9524150109875,,
7789,HP/CHA/52D11/2020/23,Chamba,Bharmour-Grima Rd,32.45,76.52,Rock            Slide,,,2097.688232421875,50.9524150109875,,
7790,HP/CHA/52D11/2020/25,Chamba,Bharmour-Grima Rd,32.45,76.5,Debris          Slide,,,1995.4102783203125,38.18078459924811,,
7791,HP/CHA/52D11/2020/27,Chamba,Manimahesh Trekking Route,32.45,76.61,Debris          Slide,,,2489.862060546875,40.360217882339605,,
7792,HP/CHA/52D11/2020/33,Chamba,NH-154A/Bharmour-Hadsar Rd,32.45,76.57,Debris          Slide,,,1909.1162109375,39.46892615113217,,
7793,HP/CHA/52D11/2020/34,Chamba,NH-154A/Bharmour-Hadsar Rd,32.45,76.57,Rock            Slide,,,1909.1162109375,39.46892615113217,,
7794,HP/CHA/52D11/2020/36,Chamba,NH-154A/Bharmour-Hadsar Rd,32.45,76.57,Rock            Slide,,,1909.1162109375,39.46892615113217,,
7795,HP/CHA/52D11/2020/37,Chamba,NH-154A/Bharmour-Hadsar Rd,32.45,76.57,Debris          Slide,,,1909.1162109375,39.46892615113217,,
7796,HP/CHA/52D11/2020/45,Chamba,NH-154A/Bharmour-Hadsar Rd,32.45,76.51,Debris          Slide,,,1891.0782470703125,48.43270724682347,,
7797,HP/CHA/52D11/2020/69,Chamba,NH-154A/Bharmour-Hadsar Rd,32.45,76.51,Debris          Slide,,,1891.0782470703125,48.43270724682347,,
7798,HP/CHA/52D11/2020/70,Chamba,NH-154A/Bharmour-Hadsar Rd,32.45,76.51,Debris          Slide,,,1891.0782470703125,48.43270724682347,,
7799,HP/CHA/52D11/2020/72,Chamba,NH-154A/Bharmour-Hadsar Rd,32.45,76.51,Debris          Slide,,,1891.0782470703125,48.43270724682347,,
7800,HP/CHA/52D11/2020/73,Chamba,NH-154A/Bharmour-Hadsar Rd,32.45,76.51,Debris          Slide,,,1891.0782470703125,48.43270724682347,,
7801,HP/CHA/52D11/2020/74,Chamba,NH-154A/Bharmour-Hadsar Rd,32.45,76.52,Debris          Slide,,,2097.688232421875,50.9524150109875,,
7802,HP/CHA/52D11/2020/75,Chamba,NH-154A/Bharmour-Hadsar Rd,32.45,76.52,Debris          Slide,,,2097.688232421875,50.9524150109875,,
7803,HP/CHA/52D11/2020/76,Chamba,NH-154A/Bharmour-Hadsar Rd,32.45,76.52,Rock            Slide,,,2097.688232421875,50.9524150109875,,
7804,HP/CHA/52D11/2020/77,Chamba,NH-154A/Bharmour-Hadsar Rd,32.45,76.52,Debris          Slide,,,2097.688232421875,50.9524150109875,,
7805,HP/CHA/52D11/2020/79,Chamba,NH-154A/Bharmour-Hadsar Rd,32.45,76.52,Rock            Slide,,,2097.688232421875,50.9524150109875,,
7806,HP/CHA/52D11/2020/80,Chamba,NH-154A/Bharmour-Hadsar Rd,32.45,76.52,Debris          Slide,,,2097.688232421875,50.9524150109875,,
7807,HP/CHA/52D11/2020/90,Chamba,Thala-Mando Rd,32.45,76.56,Debris          Slide,,,1794.2362060546875,26.926856695552686,,
7808,HP/CHA/52D11/2020/93,Chamba,Thala-Mando Rd,32.45,76.51,Rock            Slide,,,1891.0782470703125,48.43270724682347,,
7809,HP/CHA/52D11/2020/94,Chamba,Thala- Bangela-Bharmour Rd,32.45,76.52,Debris          Slide,,,2097.688232421875,50.9524150109875,,
7810,HP/CHA/52D11/2020/95,Chamba,Thala- Bangela-Bharmour Rd,32.45,76.52,Debris          Slide,,,2097.688232421875,50.9524150109875,,
7811,HP/CHA/52D11/2020/96,Chamba,Thala- Bangela-Bharmour Rd,32.45,76.52,Rock            Slide,,,2097.688232421875,50.9524150109875,,
7812,HP/CHA/52D11/2020/97,Chamba,Thala- Bangela-Bharmour Rd,32.45,76.52,Debris          Slide,,,2097.688232421875,50.9524150109875,,
7813,HP/CHA/52D11/2020/98,Chamba,Thala- Bangela-Bharmour Rd,32.45,76.52,Debris          Slide,,,2097.688232421875,50.9524150109875,,
7814,HP/CHA/52D11/2020/99,Chamba,Thala- Bangela-Bharmour Rd,32.45,76.51,Rock            Slide,,,1891.0782470703125,48.43270724682347,,
7815,HP/CHA/52D11/2020/101,Chamba,Thala- Bangela-Bharmour Rd,32.45,76.52,Debris          Slide,,,2097.688232421875,50.9524150109875,,
7816,HP/CHA/52D11/2020/102,Chamba,Thala- Bangela-Bharmour Rd,32.45,76.52,Debris          Slide,,,2097.688232421875,50.9524150109875,,
