State,District,Latitude,Longitude,slope_deg,rainfall_mm,soil_moisture_mm,label
Arunachal Pradesh,Papum Pare,27.328528,93.812528,12.36,15.31327869,0.492465437,1
Arunachal Pradesh,East Kameng,27.328611,93.056583,8.08,15.14401639,0.407394775,1
Arunachal Pradesh,Papum Pare,27.334056,93.819417,19.54,15.31327869,0.492465437,1
Arunachal Pradesh,Papum Pare,27.336667,93.820722,15.51,15.31327869,0.492465437,1
Arunachal Pradesh,Papum Pare,27.337028,93.821306,17.03,15.31327869,0.492465437,1
Arunachal Pradesh,East Kameng,27.428833,93.025306,8.48,15.14401639,0.407394775,1
Arunachal Pradesh,Papum Pare,27.339833,93.805167,6.36,15.31327869,0.492465437,1
Arunachal Pradesh,West Kameng,27.340556,92.274944,13.05,19.00180328,0.416310861,1
Arunachal Pradesh,East Kameng,27.342139,93.041583,2.11,15.14401639,0.407394775,1
Arunachal Pradesh,West Kameng,27.345556,92.266389,11.77,15.48770492,0.422793716,1
Arunachal Pradesh,East Kameng,27.34675,93.018528,14.02,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.34675,93.018528,14.02,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.34675,93.018528,14.02,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.347917,93.012194,10.24,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.347917,93.012194,10.24,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.357083,93.026361,7.72,15.14401639,0.407394775,1
Arunachal Pradesh,West Kameng,27.358194,92.24325,3.55,19.00180328,0.416310861,1
Arunachal Pradesh,East Kameng,27.361222,93.035778,2.26,15.14401639,0.407394775,1
Arunachal Pradesh,West Kameng,27.362028,92.244028,3.55,19.00180328,0.416310861,1
Arunachal Pradesh,West Kameng,27.362444,92.243972,3.55,19.00180328,0.416310861,1
Arunachal Pradesh,West Kameng,27.363417,92.24375,0.36,19.00180328,0.416310861,1
Arunachal Pradesh,Changlang,27.460656,96.412177,10.33,14.19393443,0.485829952,1
Arunachal Pradesh,West Kameng,27.367611,92.2415,1.39,19.00180328,0.416310861,1
Arunachal Pradesh,West Kameng,27.368333,92.241583,1.8,19.00180328,0.416310861,1
Arunachal Pradesh,East Kameng,27.391639,93.011861,7.52,15.14401639,0.407394775,1
Arunachal Pradesh,West Kameng,27.394306,92.157333,26.91,19.00180328,0.416310861,1
Arunachal Pradesh,West Kameng,27.395444,92.164167,10.33,19.00180328,0.416310861,1
Arunachal Pradesh,West Kameng,27.396722,92.163861,6.56,19.00180328,0.416310861,1
Arunachal Pradesh,West Kameng,27.403722,92.141056,32.31,19.00180328,0.416310861,1
Arunachal Pradesh,West Kameng,27.405861,92.133778,16.56,19.00180328,0.416310861,1
Arunachal Pradesh,West Kameng,27.409778,92.132167,14.6,19.00180328,0.416310861,1
Arunachal Pradesh,East Kameng,27.411944,93.010528,1.6,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.411944,93.010528,1.6,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.420722,93.011083,0.87,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.421139,93.017611,8.98,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.422111,93.014639,9.24,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.423722,93.007583,0.62,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.5335,92.964861,15.66,15.14401639,0.407394775,1
Arunachal Pradesh,West Kameng,27.433056,92.123583,14.89,19.00180328,0.416310861,1
Arunachal Pradesh,East Kameng,27.436722,93.003639,4.52,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.437333,93.029667,2.52,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.441028,93.020389,0.93,15.14401639,0.407394775,1
Arunachal Pradesh,West Kameng,27.441361,92.117417,19.12,19.00180328,0.416310861,1
Arunachal Pradesh,East Kameng,27.441694,93.021472,0.77,15.14401639,0.407394775,1
Arunachal Pradesh,Changlang,27.447181,96.439865,4.98,14.19393443,0.485829952,1
Arunachal Pradesh,Changlang,27.449807,96.444466,5.59,14.19393443,0.485829952,1
Arunachal Pradesh,Upper Siang,27.452833,95.239,0.1,17.53991803,0.40713627,1
Arunachal Pradesh,Changlang,27.453197,96.444944,1.03,14.19393443,0.485829952,1
Arunachal Pradesh,Changlang,27.455222,96.440908,7.83,14.19393443,0.485829952,1
Arunachal Pradesh,West Kameng,27.456278,92.109556,15.42,19.00180328,0.416310861,1
Arunachal Pradesh,Changlang,27.458768,96.440093,10.73,14.19393443,0.485829952,1
Arunachal Pradesh,Upper Siang,27.459167,95.233639,0.15,17.53991803,0.40713627,1
Arunachal Pradesh,West Kameng,27.460278,92.110278,5.85,11.76639344,0.417314208,1
Arunachal Pradesh,East Kameng,27.555194,92.966222,13.44,15.14401639,0.407394775,1
Arunachal Pradesh,Changlang,27.460731,96.41975,12.95,14.19393443,0.485829952,1
Arunachal Pradesh,Changlang,27.466137,96.407194,0.21,14.19393443,0.485829952,1
Arunachal Pradesh,Changlang,27.467849,96.409616,8.38,14.19393443,0.485829952,1
Arunachal Pradesh,Changlang,27.470221,96.407798,10.53,14.19393443,0.485829952,1
Arunachal Pradesh,Changlang,27.474408,96.408773,8.83,14.19393443,0.485829952,1
Arunachal Pradesh,Changlang,27.476285,96.40896,4.16,14.19393443,0.485829952,1
Arunachal Pradesh,Changlang,27.476614,96.408544,4.16,14.19393443,0.485829952,1
Arunachal Pradesh,Changlang,27.479141,96.403435,5.85,14.19393443,0.485829952,1
Arunachal Pradesh,West Kameng,27.483667,92.10925,7.62,19.00180328,0.416310861,1
Arunachal Pradesh,West Kameng,27.496333,92.104333,0.57,19.00180328,0.416310861,1
Arunachal Pradesh,West Kameng,27.497222,92.104667,2.06,19.00180328,0.416310861,1
Arunachal Pradesh,West Kameng,27.512278,91.875556,12.66,11.76639344,0.420234973,1
Arunachal Pradesh,East Kameng,27.520111,92.997139,14.94,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.521083,92.995444,14.41,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.530556,92.959167,5.85,15.14401639,0.407394775,1
Arunachal Pradesh,Papum Pare,27.08155,93.61438,2.26,15.31327869,0.492465437,1
Arunachal Pradesh,Papum Pare,27.10375,93.61529,8.58,15.31327869,0.492465437,1
Arunachal Pradesh,East Kameng,27.535806,92.930667,6.46,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.538778,92.988139,13.78,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.539694,92.991306,16.65,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.542083,92.946,1.85,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.542389,92.946306,1.85,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.542639,92.954417,16.32,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.543472,92.95525,17.78,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.543778,92.982806,14.26,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.544667,92.958806,19.03,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.546278,92.981472,10.93,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.549389,92.979028,0.41,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.550389,92.964861,12.95,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.552639,92.965861,14.6,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.553611,92.975583,2.88,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.566131,92.973072,15.85,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.566611,92.967639,16.94,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.568028,92.993944,5.59,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.568778,92.966583,19.54,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.571111,92.965556,23.15,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.574306,92.999556,9.03,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.555389,92.960778,2.98,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.555583,92.963028,2.88,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.555611,92.962194,2.67,15.14401639,0.407394775,1
Arunachal Pradesh,Kra Daadi,27.5806,93.6348,5.29,21.27295082,0.415996209,1
Arunachal Pradesh,Papum Pare,27.1929,93.7802,11.67,15.31327869,0.492465437,1
Arunachal Pradesh,Papum Pare,27.1076,93.6413,0.36,15.31327869,0.492465437,1
Arunachal Pradesh,Papum Pare,27.07925,93.59430556,0.67,15.31327869,0.492465437,1
Arunachal Pradesh,Papum Pare,27.13469444,93.74347222,0,15.31327869,0.492465437,1
Arunachal Pradesh,Papum Pare,27.09589,93.62284,3.75,15.31327869,0.492465437,1
Arunachal Pradesh,Papum Pare,27.083117,93.601735,0.1,15.31327869,0.492465437,1
Arunachal Pradesh,Tawang,27.583611,91.973056,30.09,10.39622951,0.407207821,1
Arunachal Pradesh,Tawang,27.586694,91.871444,10.19,15.75081967,0.417831626,1
Arunachal Pradesh,Tawang,27.587417,91.886944,5.08,12.47786885,0.419771175,1
Arunachal Pradesh,Tawang,27.587417,91.886944,5.08,12.47786885,0.419771175,1
Arunachal Pradesh,Tawang,27.587611,91.894167,1.96,12.47786885,0.419771175,1
Arunachal Pradesh,Tawang,27.58925,91.795667,33.22,15.75081967,0.417831626,1
Arunachal Pradesh,Tawang,27.589417,91.861444,11.28,15.75081967,0.417831626,1
Arunachal Pradesh,Tawang,27.589889,91.881194,4.37,12.47786885,0.417831626,1
Arunachal Pradesh,Papum Pare,27.10215,93.61371,6.25,15.31327869,0.492465437,1
Arunachal Pradesh,Tawang,27.58741667,91.88694444,5.08,12.47786885,0.419771175,1
Arunachal Pradesh,Tawang,27.58741667,91.88694444,5.08,12.47786885,0.419771175,1
Arunachal Pradesh,Tawang,27.59152778,91.88044444,2.47,12.47786885,0.417831626,1
Arunachal Pradesh,Tawang,27.50994444,91.85486111,14.79,15.75081967,0.419757855,1
Arunachal Pradesh,East Kameng,27.561111,92.965278,4.52,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.562917,92.983139,9.08,15.14401639,0.407394775,1
Arunachal Pradesh,East Kameng,27.563167,92.975139,16.61,15.14401639,0.407394775,1
Arunachal Pradesh,Tawang,27.591417,91.973083,12.12,10.39622951,0.407207821,1
Arunachal Pradesh,Tawang,27.591528,91.880444,2.47,12.47786885,0.417831626,1
Arunachal Pradesh,Tawang,27.591806,91.865028,9.34,15.75081967,0.417831626,1
Arunachal Pradesh,Tawang,27.591833,91.865056,9.34,15.75081967,0.417831626,1
Arunachal Pradesh,Tawang,27.592639,91.867528,10.09,15.75081967,0.417831626,1
Arunachal Pradesh,Tawang,27.592667,91.866222,10.14,15.75081967,0.414468238,1
Arunachal Pradesh,Tawang,27.593139,91.873889,2.26,15.75081967,0.414468238,1
Arunachal Pradesh,Tawang,27.593361,91.879444,2.83,12.47786885,0.417831626,1
Arunachal Pradesh,Tawang,27.594833,91.866417,10.33,15.75081967,0.414468238,1
Arunachal Pradesh,Tawang,27.594861,91.866444,10.33,15.75081967,0.414468238,1
Arunachal Pradesh,Tawang,27.595167,91.895444,14.7,12.47786885,0.419771175,1
Arunachal Pradesh,Tawang,27.596278,91.894333,9.74,12.47786885,0.419771175,1
Arunachal Pradesh,Tawang,27.596639,91.878972,4.78,12.47786885,0.417831626,1
Arunachal Pradesh,Tawang,27.576806,91.993444,10.83,10.39622951,0.407207821,1
Arunachal Pradesh,Tawang,27.579,91.868639,6.91,15.75081967,0.419771175,1
Arunachal Pradesh,Tawang,27.58006,91.97728,5.69,10.32540984,0.417162568,1
Arunachal Pradesh,Kra Daadi,27.758806,93.609167,13.49,21.27295082,0.415996209,1
Arunachal Pradesh,Tawang,27.596639,91.878972,4.78,12.47786885,0.417831626,1
Arunachal Pradesh,Lower Subansiri,27.62225,93.840778,5.08,16.43934426,0.418713593,1
Arunachal Pradesh,Lower Subansiri,27.622972,93.841361,6.46,16.43934426,0.418713593,1
Arunachal Pradesh,Kra Daadi,27.637611,93.637722,8.18,21.27295082,0.415996209,1
Arunachal Pradesh,Lower Subansiri,27.63825,93.857583,12.46,16.43934426,0.418713593,1
Arunachal Pradesh,Lower Subansiri,27.649194,93.874,13.68,16.43934426,0.418713593,1
Arunachal Pradesh,Kra Daadi,27.652167,93.632417,0.51,21.27295082,0.415996209,1
Arunachal Pradesh,Lower Subansiri,27.656,93.877472,13.1,16.43934426,0.418713593,1
Arunachal Pradesh,West Siang,27.662194,94.702667,14.55,18.93540984,0.409689037,1
Arunachal Pradesh,West Siang,27.664972,94.693861,10.24,18.93540984,0.409689037,1
Arunachal Pradesh,Lower Subansiri,27.665417,93.892222,0.31,16.43934426,0.418713593,1
Arunachal Pradesh,Lower Subansiri,27.666556,93.891861,4.78,16.43934426,0.418713593,1
Arunachal Pradesh,Kra Daadi,27.668278,93.629472,4.26,21.27295082,0.415996209,1
Arunachal Pradesh,Kra Daadi,27.668611,93.63,4.78,21.27295082,0.415996209,1
Arunachal Pradesh,Tawang,27.591389,91.9025,9.49,12.47786885,0.419771175,1
Arunachal Pradesh,Kra Daadi,27.78,93.456231,0.15,21.27295082,0.415996209,1
Arunachal Pradesh,Kra Daadi,27.781792,93.477942,18.62,21.27295082,0.415996209,1
Arunachal Pradesh,West Siang,27.683889,94.682444,0.98,18.93540984,0.409689037,1
Arunachal Pradesh,West Siang,27.688,94.67875,1.39,18.93540984,0.409689037,1
Arunachal Pradesh,West Siang,27.688583,94.681,0.21,18.93540984,0.409689037,1
Arunachal Pradesh,West Siang,27.703222,94.67275,1.03,18.93540984,0.409689037,1
Arunachal Pradesh,West Siang,27.70625,94.673833,1.75,18.93540984,0.409689037,1
Arunachal Pradesh,West Siang,27.720444,94.721528,2.01,18.93540984,0.409689037,1
Arunachal Pradesh,Kamle,27.751917,94.023472,17.73,15.06508197,0.411166291,1
Arunachal Pradesh,West Siang,27.752611,94.7175,2.47,18.93540984,0.409689037,1
Arunachal Pradesh,Kamle,27.754056,94.018528,19.99,15.06508197,0.411166291,1
Arunachal Pradesh,West Siang,27.754806,94.715444,10.14,18.93540984,0.409689037,1
Arunachal Pradesh,Kra Daadi,27.756511,93.417861,1.03,21.27295082,0.415996209,1
Arunachal Pradesh,Kra Daadi,27.756778,93.436761,15.47,21.27295082,0.415996209,1
Arunachal Pradesh,West Siang,27.757417,94.716167,13.34,18.93540984,0.409689037,1
Arunachal Pradesh,Lower Subansiri,27.758611,93.997222,6.51,16.43934426,0.418713593,1
Arunachal Pradesh,Kurung Kumey,27.801194,93.541667,7.83,18.74229508,0.408839173,1
Arunachal Pradesh,Kurung Kumey,27.803972,93.543083,9.34,18.74229508,0.408839173,1
Arunachal Pradesh,Kamle,27.758889,94.059833,16.8,15.06508197,0.411166291,1
Arunachal Pradesh,Kamle,27.759361,94.047083,8.83,15.06508197,0.411166291,1
Arunachal Pradesh,West Siang,27.759556,94.712333,0.72,18.93540984,0.409689037,1
Arunachal Pradesh,West Siang,27.760194,94.712278,2.01,18.93540984,0.409689037,1
Arunachal Pradesh,Lower Subansiri,27.760889,93.990806,2.16,16.43934426,0.418713593,1
Arunachal Pradesh,Lower Subansiri,27.760917,93.995583,8.83,16.43934426,0.418713593,1
Arunachal Pradesh,West Siang,27.762,94.712278,5.29,18.93540984,0.409689037,1
Arunachal Pradesh,Kra Daadi,27.763444,93.608278,19.86,21.27295082,0.415996209,1
Arunachal Pradesh,Lower Subansiri,27.763722,93.992333,14.79,16.43934426,0.418713593,1
Arunachal Pradesh,Kra Daadi,27.772194,93.59325,19.26,21.27295082,0.415996209,1
Arunachal Pradesh,Lower Subansiri,27.773556,93.969778,7.17,16.43934426,0.418713593,1
Arunachal Pradesh,Kra Daadi,27.773847,93.595528,26.99,21.27295082,0.415996209,1
Arunachal Pradesh,West Siang,27.773972,94.7135,2.67,18.93540984,0.409689037,1
Arunachal Pradesh,West Siang,27.777278,94.715583,1.6,18.93540984,0.409689037,1
Arunachal Pradesh,Upper Subansiri,27.827806,93.972167,10.14,15.7304918,0.414625717,1
Arunachal Pradesh,Lower Subansiri,27.82925,93.911194,19.99,16.43934426,0.418713593,1
Arunachal Pradesh,Kurung Kumey,27.782139,93.546139,10.19,18.74229508,0.408839173,1
Arunachal Pradesh,Kra Daadi,27.783667,93.600806,9.64,21.27295082,0.415996209,1
Arunachal Pradesh,West Siang,27.786833,94.720111,2.37,18.93540984,0.409689037,1
Arunachal Pradesh,West Siang,27.788194,94.724194,1.13,18.93540984,0.409689037,1
Arunachal Pradesh,Kurung Kumey,27.788389,93.526528,14.41,18.74229508,0.408839173,1
Arunachal Pradesh,Kurung Kumey,27.788639,93.539667,4.88,18.74229508,0.408839173,1
Arunachal Pradesh,Lower Siang,27.790489,94.958147,15.08,18.53622951,0.40366127,1
Arunachal Pradesh,Upper Siang,27.793761,94.959097,4.67,17.53991803,0.40713627,1
Arunachal Pradesh,West Siang,27.793917,94.728806,0.46,18.93540984,0.409689037,1
Arunachal Pradesh,West Siang,27.794333,94.73075,0.67,18.93540984,0.409689037,1
Arunachal Pradesh,Kra Daadi,27.794583,93.597306,22.1,21.27295082,0.415996209,1
Arunachal Pradesh,West Siang,27.797389,94.735333,7.37,18.93540984,0.409689037,1
Arunachal Pradesh,Upper Subansiri,27.797806,93.96175,22.76,15.7304918,0.414625717,1
Arunachal Pradesh,Kurung Kumey,27.801194,93.541944,7.83,18.74229508,0.408839173,1
Arunachal Pradesh,West Siang,27.858889,94.78875,3.96,18.93540984,0.409689037,1
Arunachal Pradesh,West Siang,27.858972,94.783917,7.67,18.93540984,0.409689037,1
Arunachal Pradesh,West Siang,27.804361,94.715056,8.58,18.93540984,0.409689037,1
Arunachal Pradesh,West Siang,27.804944,94.719861,8.58,18.93540984,0.409689037,1
Arunachal Pradesh,Kamle,27.813833,94.134333,3.55,15.06508197,0.411166291,1
Arunachal Pradesh,Kurung Kumey,27.814806,93.521,6.91,18.74229508,0.408839173,1
Arunachal Pradesh,Kamle,27.81975,94.138722,4.47,15.06508197,0.411166291,1
Arunachal Pradesh,Upper Subansiri,27.81975,93.945556,12.31,15.7304918,0.414625717,1
Arunachal Pradesh,West Siang,27.821278,94.730278,18.15,18.93540984,0.409689037,1
Arunachal Pradesh,Kamle,27.821861,94.104806,0.46,15.06508197,0.411166291,1
Arunachal Pradesh,West Siang,27.821889,94.730417,18.34,18.93540984,0.409689037,1
Arunachal Pradesh,Kamle,27.822556,94.135417,12.41,15.06508197,0.411166291,1
Arunachal Pradesh,West Siang,27.823139,94.732972,20.45,18.93540984,0.409689037,1
Arunachal Pradesh,West Siang,27.824889,94.739556,23.15,18.93540984,0.409689037,1
Arunachal Pradesh,West Siang,27.825694,94.747,15.23,18.93540984,0.409689037,1
Arunachal Pradesh,Upper Subansiri,27.827472,93.972556,10.73,15.7304918,0.414625717,1
Arunachal Pradesh,Kurung Kumey,27.897722,93.406306,15.13,18.74229508,0.408839173,1
Arunachal Pradesh,Kurung Kumey,27.898806,93.408444,23.24,18.74229508,0.408839173,1
Arunachal Pradesh,Kamle,27.8305,94.157444,16.42,15.06508197,0.411166291,1
Arunachal Pradesh,Lower Subansiri,27.830944,93.917028,19.63,16.43934426,0.418713593,1
Arunachal Pradesh,Kurung Kumey,27.83275,93.504417,3.03,18.74229508,0.408839173,1
Arunachal Pradesh,Upper Subansiri,27.833306,93.978611,1.29,15.7304918,0.414625717,1
Arunachal Pradesh,West Siang,27.834083,94.768972,4.37,18.93540984,0.409689037,1
Arunachal Pradesh,Lower Subansiri,27.8345,93.933694,12.51,16.43934426,0.418713593,1
Arunachal Pradesh,Upper Subansiri,27.83875,93.977278,17.64,15.7304918,0.414625717,1
Arunachal Pradesh,Upper Subansiri,27.83975,93.977444,18.76,15.7304918,0.414625717,1
Arunachal Pradesh,West Siang,27.839817,94.778642,11.57,18.93540984,0.409689037,1
Arunachal Pradesh,Upper Subansiri,27.840167,93.980861,8.68,15.7304918,0.414625717,1
Arunachal Pradesh,West Siang,27.840972,94.771167,12.22,18.93540984,0.409689037,1
Arunachal Pradesh,Upper Subansiri,27.844444,93.973944,15.51,15.7304918,0.414625717,1
Arunachal Pradesh,West Siang,27.847111,94.783139,5.9,18.93540984,0.409689037,1
Arunachal Pradesh,Kurung Kumey,27.854583,93.484722,8.08,18.74229508,0.408839173,1
Arunachal Pradesh,Lepa Rada,27.914944,94.721806,13.88,19.09811475,0.412407445,1
Arunachal Pradesh,Lohit,27.91636,96.33392,9.03,17.96967213,0.480450137,1
Arunachal Pradesh,West Siang,27.859444,94.789222,1.6,18.93540984,0.409689037,1
Arunachal Pradesh,Kurung Kumey,27.863722,93.473389,2.26,18.74229508,0.408839173,1
Arunachal Pradesh,Kurung Kumey,27.866083,93.467306,12.76,18.74229508,0.408839173,1
Arunachal Pradesh,Kurung Kumey,27.86775,93.465861,19.95,18.74229508,0.408839173,1
Arunachal Pradesh,West Siang,27.868667,94.787083,3.39,18.93540984,0.409689037,1
Arunachal Pradesh,West Siang,27.870361,94.817861,6.91,18.93540984,0.409689037,1
Arunachal Pradesh,Kurung Kumey,27.872722,93.456306,13.44,18.74229508,0.408839173,1
Arunachal Pradesh,Kurung Kumey,27.874667,93.452917,11.77,18.74229508,0.408839173,1
Arunachal Pradesh,Lohit,27.87469,96.35986,4.88,17.26721311,0.479092213,1
Arunachal Pradesh,Lohit,27.87825,96.36614,25.46,21.83196721,0.479092213,1
Arunachal Pradesh,Kurung Kumey,27.882056,93.444333,7.42,18.74229508,0.408839173,1
Arunachal Pradesh,Lohit,27.89311,96.36336,9.89,21.83196721,0.484461749,1
Arunachal Pradesh,West Siang,27.893389,94.842194,25.08,18.93540984,0.409689037,1
Arunachal Pradesh,West Siang,27.897361,94.844111,25.12,18.93540984,0.409689037,1
Assam,Cachar,25.01,92.75,5.69,16.40983607,0.487502186,1
Assam,Cachar,25.01,92.75,5.69,16.40983607,0.487502186,1
Assam,Cachar,25.01,92.73,15.75,16.40983607,0.487502186,1
Assam,Dima Hasao,25.010379,92.75482,1.13,8.835655738,0.458326947,1
Assam,Dima Hasao,25.01856,92.77011,1.18,8.835655738,0.458326947,1
Assam,Dima Hasao,25.019029,92.770549,1.18,8.835655738,0.458326947,1
Arunachal Pradesh,Lohit,27.90475,96.34811,7.17,17.96967213,0.474393784,1
Arunachal Pradesh,Lohit,27.90581,96.35933,5.9,21.83196721,0.484461749,1
Arunachal Pradesh,Lohit,27.90664,96.35964,10.58,17.96967213,0.480450137,1
Arunachal Pradesh,Lohit,27.90772,96.34517,3.09,21.83196721,0.484461749,1
Arunachal Pradesh,Lohit,27.90814,96.36028,13,17.96967213,0.480450137,1
Arunachal Pradesh,Lepa Rada,27.909278,94.736111,0.72,19.09811475,0.412407445,1
Arunachal Pradesh,Lepa Rada,27.910417,94.739528,12.17,19.09811475,0.412407445,1
Arunachal Pradesh,Lohit,27.91164,96.34269,11.33,21.83196721,0.484461749,1
